pearson;similarity_type;matching;word_agg;sentence_agg;direction;power;index_weight
0.331395834631497;spath;element_wise;;avg;symmetric;power2;prime
0.331395834631497;spath;element_wise;;min;symmetric;power2;prime
0.3276949582658323;spath;element_wise;;max;single;power7;exponential
0.3276949582658323;spath;element_wise;;avg;single;power7;exponential
0.3276949582658323;spath;element_wise;;min;single;power7;exponential
0.3276949582658323;spath;element_wise;;max;symmetric;power7;exponential
0.3276949582658323;spath;element_wise;;avg;symmetric;power7;exponential
0.3276949582658323;spath;element_wise;;min;symmetric;power7;exponential
0.3240267694502147;wupalmer;element_wise;;max;single;power7;exponential
0.3240267694502147;wupalmer;element_wise;;avg;single;power7;exponential
0.3240267694502147;wupalmer;element_wise;;min;single;power7;exponential
0.3240267694502147;wupalmer;element_wise;;max;symmetric;power7;exponential
0.3240267694502147;wupalmer;element_wise;;avg;symmetric;power7;exponential
0.3240267694502147;wupalmer;element_wise;;min;symmetric;power7;exponential
0.3216427999383901;spath;element_wise;;max;single;power2;exponential
0.3216427999383901;spath;element_wise;;avg;single;power2;exponential
0.3216427999383901;spath;element_wise;;min;single;power2;exponential
0.3216427999383901;spath;element_wise;;max;symmetric;power2;exponential
0.3216427999383901;spath;element_wise;;avg;symmetric;power2;exponential
0.3216427999383901;spath;element_wise;;min;symmetric;power2;exponential
0.3194384316627178;spath;element_wise;;max;single;power1;linear
0.3194384316627178;spath;element_wise;;avg;single;power1;linear
0.3194384316627178;spath;element_wise;;min;single;power1;linear
0.3194384316627178;spath;element_wise;;max;symmetric;power1;linear
0.3194384316627178;spath;element_wise;;avg;symmetric;power1;linear
0.3194384316627178;spath;element_wise;;min;symmetric;power1;linear
0.3182217999951431;spath;element_wise;;avg;single;power1;
0.3182217999951431;spath;element_wise;;avg;symmetric;power1;
0.31556359475210927;spath;element_wise;;max;single;power1;prime
0.31556359475210927;spath;element_wise;;avg;single;power1;prime
0.31556359475210927;spath;element_wise;;min;single;power1;prime
0.31556359475210927;spath;element_wise;;max;symmetric;power1;prime
0.31556359475210927;spath;element_wise;;avg;symmetric;power1;prime
0.31556359475210927;spath;element_wise;;min;symmetric;power1;prime
0.3075328648316352;spath;element_wise;;max;single;power1;exponential
0.3075328648316352;spath;element_wise;;avg;single;power1;exponential
0.3075328648316352;spath;element_wise;;min;single;power1;exponential
0.3075328648316352;spath;element_wise;;max;symmetric;power1;exponential
0.3075328648316352;spath;element_wise;;avg;symmetric;power1;exponential
0.3075328648316352;spath;element_wise;;min;symmetric;power1;exponential
0.3000969968963588;wupalmer;element_wise;;max;single;power2;linear
0.3000969968963588;wupalmer;element_wise;;avg;single;power2;linear
0.3000969968963588;wupalmer;element_wise;;min;single;power2;linear
0.3000969968963588;wupalmer;element_wise;;max;symmetric;power2;linear
0.3000969968963588;wupalmer;element_wise;;avg;symmetric;power2;linear
0.3000969968963588;wupalmer;element_wise;;min;symmetric;power2;linear
0.2982911768569718;wupalmer;one_to_many;max;min;single;power2;
0.29597283981955025;wupalmer;element_wise;;max;single;power2;prime
0.29597283981955025;wupalmer;element_wise;;avg;single;power2;prime
0.29597283981955025;wupalmer;element_wise;;min;single;power2;prime
0.29597283981955025;wupalmer;element_wise;;max;symmetric;power2;prime
0.29597283981955025;wupalmer;element_wise;;avg;symmetric;power2;prime
0.29597283981955025;wupalmer;element_wise;;min;symmetric;power2;prime
0.2957021100726933;wupalmer;element_wise;;avg;single;power2;
0.2957021100726933;wupalmer;element_wise;;avg;symmetric;power2;
0.28981439987599034;wupalmer;element_wise;;max;single;power2;exponential
0.28981439987599034;wupalmer;element_wise;;avg;single;power2;exponential
0.28981439987599034;wupalmer;element_wise;;min;single;power2;exponential
0.28981439987599034;wupalmer;element_wise;;max;symmetric;power2;exponential
0.28981439987599034;wupalmer;element_wise;;avg;symmetric;power2;exponential
0.28981439987599034;wupalmer;element_wise;;min;symmetric;power2;exponential
0.2889479520406979;wupalmer;one_to_many;max;max;single;power1;
0.2889479520406979;wupalmer;one_to_many;max;max;symmetric;power1;
0.2889479520406979;wupalmer;all_to_all;;max;single;power1;
0.2889479520406979;wupalmer;all_to_all;;max;single;power1;linear
0.2889479520406979;wupalmer;all_to_all;;max;single;power1;prime
0.2889479520406979;wupalmer;all_to_all;;max;single;power1;exponential
0.2889479520406979;wupalmer;all_to_all;;max;symmetric;power1;
0.2889479520406979;wupalmer;all_to_all;;max;symmetric;power1;linear
0.2889479520406979;wupalmer;all_to_all;;max;symmetric;power1;prime
0.2889479520406979;wupalmer;all_to_all;;max;symmetric;power1;exponential
0.287977721894654;spath;one_to_many;avg;max;symmetric;power7;
0.28789653393494824;spath;element_wise;;max;single;power7;
0.28789653393494824;spath;element_wise;;max;symmetric;power7;
0.28490577142181644;spath;one_to_many;max;min;single;power1;
0.28482740706702614;spath;one_to_many;avg;max;single;power7;
0.2828261487376542;wupalmer;element_wise;;max;single;power7;
0.2828261487376542;wupalmer;element_wise;;max;symmetric;power7;
0.281772230459833;wupalmer;one_to_many;max;min;single;power1;
0.2806394377301612;spath;element_wise;;max;single;power2;
0.2806394377301612;spath;element_wise;;max;symmetric;power2;
0.28017725507599145;wupalmer;one_to_many;avg;max;symmetric;power7;
0.2800909710410596;wupalmer;one_to_many;avg;min;symmetric;power2;
0.2785351192809936;wupalmer;one_to_many;max;min;single;power7;
0.277538160713144;spath;one_to_many;max;min;single;power2;
0.27690789404616;wupalmer;one_to_many;avg;max;single;power7;
0.27570686407234424;spath;one_to_many;avg;max;symmetric;power2;
0.2744484158279238;wupalmer;one_to_many;avg;min;symmetric;power7;
0.2728974812480952;spath;one_to_many;avg;max;single;power2;
0.2715152758263712;spath;one_to_many;avg;min;symmetric;power2;
0.26934548759292753;wupalmer;element_wise;;max;single;power1;linear
0.26934548759292753;wupalmer;element_wise;;avg;single;power1;linear
0.26934548759292753;wupalmer;element_wise;;min;single;power1;linear
0.26934548759292753;wupalmer;element_wise;;max;symmetric;power1;linear
0.26934548759292753;wupalmer;element_wise;;avg;symmetric;power1;linear
0.26934548759292753;wupalmer;element_wise;;min;symmetric;power1;linear
0.26682435158957685;wupalmer;one_to_many;avg;max;symmetric;power1;exponential
0.26682435158957685;wupalmer;one_to_many;avg;avg;symmetric;power1;exponential
0.26682435158957685;wupalmer;one_to_many;avg;min;symmetric;power1;exponential
0.2652528764984947;spath;element_wise;;max;single;power1;
0.2652528764984947;spath;element_wise;;max;symmetric;power1;
0.26518325313578245;wupalmer;element_wise;;max;single;power1;prime
0.26518325313578245;wupalmer;element_wise;;avg;single;power1;prime
0.26518325313578245;wupalmer;element_wise;;min;single;power1;prime
0.26518325313578245;wupalmer;element_wise;;max;symmetric;power1;prime
0.26518325313578245;wupalmer;element_wise;;avg;symmetric;power1;prime
0.26518325313578245;wupalmer;element_wise;;min;symmetric;power1;prime
0.2639002527126608;wupalmer;one_to_many;avg;max;symmetric;power1;linear
0.2639002527126608;wupalmer;one_to_many;avg;avg;symmetric;power1;linear
0.2639002527126608;wupalmer;one_to_many;avg;min;symmetric;power1;linear
0.26376266268639487;spath;one_to_many;max;min;single;power7;
0.26178806828449697;wupalmer;element_wise;;avg;single;power1;
0.26178806828449697;wupalmer;element_wise;;avg;symmetric;power1;
0.2617791166420813;spath;one_to_many;avg;min;symmetric;power7;
0.2615212530228234;wupalmer;element_wise;;max;single;power1;exponential
0.2615212530228234;wupalmer;element_wise;;avg;single;power1;exponential
0.2615212530228234;wupalmer;element_wise;;min;single;power1;exponential
0.2615212530228234;wupalmer;element_wise;;max;symmetric;power1;exponential
0.2615212530228234;wupalmer;element_wise;;avg;symmetric;power1;exponential
0.2615212530228234;wupalmer;element_wise;;min;symmetric;power1;exponential
0.2611936490369588;wupalmer;one_to_many;avg;max;symmetric;power1;prime
0.2611936490369588;wupalmer;one_to_many;avg;avg;symmetric;power1;prime
0.2611936490369588;wupalmer;one_to_many;avg;min;symmetric;power1;prime
0.26061594966190393;wupalmer;one_to_many;avg;max;single;power1;exponential
0.26061594966190393;wupalmer;one_to_many;avg;avg;single;power1;exponential
0.26061594966190393;wupalmer;one_to_many;avg;min;single;power1;exponential
0.2601245990073576;wupalmer;one_to_many;avg;max;single;power1;linear
0.2601245990073576;wupalmer;one_to_many;avg;avg;single;power1;linear
0.2601245990073576;wupalmer;one_to_many;avg;min;single;power1;linear
0.25899911634569295;spath;one_to_many;avg;min;symmetric;power1;
0.25771854097615177;wupalmer;one_to_many;avg;max;single;power1;prime
0.25771854097615177;wupalmer;one_to_many;avg;avg;single;power1;prime
0.25771854097615177;wupalmer;one_to_many;avg;min;single;power1;prime
0.24292405094827488;wupalmer;all_to_all;;avg;single;power1;
0.24292405094827488;wupalmer;all_to_all;;avg;single;power1;linear
0.24292405094827488;wupalmer;all_to_all;;avg;single;power1;prime
0.24292405094827488;wupalmer;all_to_all;;avg;single;power1;exponential
0.24292405094827488;wupalmer;all_to_all;;avg;symmetric;power1;
0.24292405094827488;wupalmer;all_to_all;;avg;symmetric;power1;linear
0.24292405094827488;wupalmer;all_to_all;;avg;symmetric;power1;prime
0.24292405094827488;wupalmer;all_to_all;;avg;symmetric;power1;exponential
0.24292405094827485;wupalmer;one_to_many;avg;avg;single;power1;
0.24292405094827485;wupalmer;one_to_many;avg;avg;symmetric;power1;
0.23883080976600804;spath;one_to_many;avg;max;single;power1;
0.23799526728712622;spath;one_to_many;avg;max;symmetric;power1;
0.23737870871389066;wupalmer;element_wise;;max;single;power2;
0.23737870871389066;wupalmer;element_wise;;max;symmetric;power2;
0.23172954316619815;wupalmer;one_to_many;avg;min;single;power2;
0.2304135054303939;wupalmer;element_wise;;min;single;power2;
0.2304135054303939;wupalmer;element_wise;;min;symmetric;power2;
0.22879378669568745;wupalmer;one_to_many;avg;min;single;power7;
0.22649111221281684;spath;one_to_many;avg;min;single;power2;
0.2254660839139322;wupalmer;one_to_many;avg;min;symmetric;power1;
0.2229544958560487;spath;element_wise;;min;single;power1;
0.2229544958560487;spath;element_wise;;min;symmetric;power1;
0.22113126876074307;wupalmer;element_wise;;min;single;power7;
0.22113126876074307;wupalmer;element_wise;;min;symmetric;power7;
0.2201139472105339;spath;element_wise;;min;single;power2;
0.2201139472105339;spath;element_wise;;min;symmetric;power2;
0.21868909581385843;spath;one_to_many;avg;min;single;power7;
0.21779785161213214;spath;one_to_many;avg;min;single;power1;
0.21670312179236925;wupalmer;element_wise;;min;single;power1;
0.21670312179236925;wupalmer;element_wise;;min;symmetric;power1;
0.21134506518535628;spath;element_wise;;min;single;power7;
0.21134506518535628;spath;element_wise;;min;symmetric;power7;
0.21061529961240585;wupalmer;one_to_many;avg;max;symmetric;power2;
0.21036884827708105;wupalmer;one_to_many;avg;max;single;power2;
0.2033210552593287;wupalmer;element_wise;;max;single;power1;
0.2033210552593287;wupalmer;element_wise;;max;symmetric;power1;
0.19120455512723739;wupalmer;one_to_many;avg;min;single;power1;
0.16334963371280026;lch;one_to_many;max;min;symmetric;power1;
0.16331452770415508;lch;one_to_many;max;min;symmetric;power2;
0.14826033585378998;wupalmer;one_to_many;avg;max;single;power1;
0.14204987137559272;wupalmer;one_to_many;avg;max;symmetric;power1;
0.11762971407596723;lch;one_to_many;max;min;single;power1;
0.10645637770469564;lch;one_to_many;max;min;single;power2;
0.10123302872789482;lch;element_wise;;min;single;power2;
0.10123302872789482;lch;element_wise;;min;symmetric;power2;
0.09580067936922475;lch;element_wise;;min;single;power1;
0.09580067936922475;lch;element_wise;;min;symmetric;power1;
0.06724392023691761;lch;one_to_many;max;max;symmetric;power1;exponential
0.06724392023691761;lch;one_to_many;max;avg;symmetric;power1;exponential
0.06724392023691761;lch;one_to_many;max;min;symmetric;power1;exponential
0.061804628001052415;lch;one_to_many;avg;min;symmetric;power2;
0.05946904461850453;lch;one_to_many;max;max;symmetric;power1;linear
0.05946904461850453;lch;one_to_many;max;avg;symmetric;power1;linear
0.05946904461850453;lch;one_to_many;max;min;symmetric;power1;linear
0.057967594464231845;lch;one_to_many;max;max;symmetric;power1;prime
0.057967594464231845;lch;one_to_many;max;avg;symmetric;power1;prime
0.057967594464231845;lch;one_to_many;max;min;symmetric;power1;prime
0.05019145506726395;lch;one_to_many;max;max;single;power1;exponential
0.05019145506726395;lch;one_to_many;max;avg;single;power1;exponential
0.05019145506726395;lch;one_to_many;max;min;single;power1;exponential
0.046556995577750226;lch;element_wise;;max;single;power1;exponential
0.046556995577750226;lch;element_wise;;avg;single;power1;exponential
0.046556995577750226;lch;element_wise;;min;single;power1;exponential
0.046556995577750226;lch;element_wise;;max;symmetric;power1;exponential
0.046556995577750226;lch;element_wise;;avg;symmetric;power1;exponential
0.046556995577750226;lch;element_wise;;min;symmetric;power1;exponential
0.04567025402602139;lch;one_to_many;avg;min;symmetric;power1;
0.04480809292065125;lch;one_to_many;avg;min;single;power2;
0.0436032495199125;lch;one_to_many;max;max;single;power1;linear
0.0436032495199125;lch;one_to_many;max;avg;single;power1;linear
0.0436032495199125;lch;one_to_many;max;min;single;power1;linear
0.04295994711345559;lch;element_wise;;max;single;power1;linear
0.04295994711345559;lch;element_wise;;avg;single;power1;linear
0.04295994711345559;lch;element_wise;;min;single;power1;linear
0.04295994711345559;lch;element_wise;;max;symmetric;power1;linear
0.04295994711345559;lch;element_wise;;avg;symmetric;power1;linear
0.04295994711345559;lch;element_wise;;min;symmetric;power1;linear
0.0416458963321153;lch;one_to_many;max;max;single;power1;prime
0.0416458963321153;lch;one_to_many;max;avg;single;power1;prime
0.0416458963321153;lch;one_to_many;max;min;single;power1;prime
0.039104186707607284;lch;element_wise;;max;single;power1;prime
0.039104186707607284;lch;element_wise;;avg;single;power1;prime
0.039104186707607284;lch;element_wise;;min;single;power1;prime
0.039104186707607284;lch;element_wise;;max;symmetric;power1;prime
0.039104186707607284;lch;element_wise;;avg;symmetric;power1;prime
0.039104186707607284;lch;element_wise;;min;symmetric;power1;prime
0.03768325775875697;lch;one_to_many;max;max;symmetric;power2;exponential
0.03768325775875697;lch;one_to_many;max;avg;symmetric;power2;exponential
0.03768325775875697;lch;one_to_many;max;min;symmetric;power2;exponential
0.03680042707645713;spath;one_to_many;min;max;single;power7;exponential
0.03680042707645713;spath;one_to_many;min;avg;single;power7;exponential
0.03680042707645713;spath;one_to_many;min;min;single;power7;exponential
0.03647143693430224;spath;one_to_many;min;max;single;power7;prime
0.03647143693430224;spath;one_to_many;min;avg;single;power7;prime
0.03647143693430224;spath;one_to_many;min;min;single;power7;prime
0.03641047541399133;spath;one_to_many;min;max;single;power7;linear
0.03641047541399133;spath;one_to_many;min;avg;single;power7;linear
0.03641047541399133;spath;one_to_many;min;min;single;power7;linear
0.03558134276217374;lch;one_to_many;max;avg;symmetric;power1;
0.03546457596043456;wupalmer;one_to_many;min;max;single;power7;exponential
0.03546457596043456;wupalmer;one_to_many;min;avg;single;power7;exponential
0.03546457596043456;wupalmer;one_to_many;min;min;single;power7;exponential
0.035034249669930496;wupalmer;one_to_many;min;max;single;power7;linear
0.035034249669930496;wupalmer;one_to_many;min;avg;single;power7;linear
0.035034249669930496;wupalmer;one_to_many;min;min;single;power7;linear
0.034958016901960834;lch;one_to_many;avg;min;single;power1;
0.03491257726395957;wupalmer;one_to_many;min;max;single;power7;prime
0.03491257726395957;wupalmer;one_to_many;min;avg;single;power7;prime
0.03491257726395957;wupalmer;one_to_many;min;min;single;power7;prime
0.03460748258857328;spath;one_to_many;min;avg;single;power7;
0.034055526903127936;spath;one_to_many;min;max;single;power2;exponential
0.034055526903127936;spath;one_to_many;min;avg;single;power2;exponential
0.034055526903127936;spath;one_to_many;min;min;single;power2;exponential
0.03362062147121118;spath;one_to_many;min;max;single;power2;linear
0.03362062147121118;spath;one_to_many;min;avg;single;power2;linear
0.03362062147121118;spath;one_to_many;min;min;single;power2;linear
0.03349247920628;spath;one_to_many;min;max;single;power2;prime
0.03349247920628;spath;one_to_many;min;avg;single;power2;prime
0.03349247920628;spath;one_to_many;min;min;single;power2;prime
0.03297391388707474;spath;one_to_many;min;max;symmetric;power7;exponential
0.03297391388707474;spath;one_to_many;min;avg;symmetric;power7;exponential
0.03297391388707474;spath;one_to_many;min;min;symmetric;power7;exponential
0.03263193046544722;spath;one_to_many;min;max;symmetric;power7;linear
0.03263193046544722;spath;one_to_many;min;avg;symmetric;power7;linear
0.03263193046544722;spath;one_to_many;min;min;symmetric;power7;linear
0.03260538829567474;wupalmer;one_to_many;min;avg;single;power7;
0.032493972499535076;spath;one_to_many;min;max;symmetric;power7;prime
0.032493972499535076;spath;one_to_many;min;avg;symmetric;power7;prime
0.032493972499535076;spath;one_to_many;min;min;symmetric;power7;prime
0.031565625518320976;wupalmer;one_to_many;min;max;symmetric;power7;exponential
0.031565625518320976;wupalmer;one_to_many;min;avg;symmetric;power7;exponential
0.031565625518320976;wupalmer;one_to_many;min;min;symmetric;power7;exponential
0.031199770561737183;wupalmer;one_to_many;min;max;symmetric;power7;linear
0.031199770561737183;wupalmer;one_to_many;min;avg;symmetric;power7;linear
0.031199770561737183;wupalmer;one_to_many;min;min;symmetric;power7;linear
0.031196933962468122;spath;one_to_many;min;avg;single;power2;
0.030967400041031906;spath;one_to_many;min;avg;symmetric;power7;
0.030927452189974558;wupalmer;one_to_many;min;max;symmetric;power7;prime
0.030927452189974558;wupalmer;one_to_many;min;avg;symmetric;power7;prime
0.030927452189974558;wupalmer;one_to_many;min;min;symmetric;power7;prime
0.03032767558523709;spath;one_to_many;min;max;symmetric;power2;exponential
0.03032767558523709;spath;one_to_many;min;avg;symmetric;power2;exponential
0.03032767558523709;spath;one_to_many;min;min;symmetric;power2;exponential
0.029968762597013268;spath;one_to_many;min;max;symmetric;power2;linear
0.029968762597013268;spath;one_to_many;min;avg;symmetric;power2;linear
0.029968762597013268;spath;one_to_many;min;min;symmetric;power2;linear
0.029693612258707765;spath;one_to_many;min;max;single;power7;
0.02966760632307089;spath;one_to_many;min;max;symmetric;power2;prime
0.02966760632307089;spath;one_to_many;min;avg;symmetric;power2;prime
0.02966760632307089;spath;one_to_many;min;min;symmetric;power2;prime
0.02902695956534319;wupalmer;one_to_many;min;avg;symmetric;power7;
0.0285999400133743;lch;one_to_many;max;max;symmetric;power2;linear
0.0285999400133743;lch;one_to_many;max;avg;symmetric;power2;linear
0.0285999400133743;lch;one_to_many;max;min;symmetric;power2;linear
0.0283726249982861;spath;one_to_many;min;min;single;power7;
0.0283726249982861;spath;one_to_many;min;min;symmetric;power7;
0.0283726249982861;spath;all_to_all;;min;single;power7;
0.0283726249982861;spath;all_to_all;;min;single;power7;linear
0.0283726249982861;spath;all_to_all;;min;single;power7;prime
0.0283726249982861;spath;all_to_all;;min;single;power7;exponential
0.0283726249982861;spath;all_to_all;;min;symmetric;power7;
0.0283726249982861;spath;all_to_all;;min;symmetric;power7;linear
0.0283726249982861;spath;all_to_all;;min;symmetric;power7;prime
0.0283726249982861;spath;all_to_all;;min;symmetric;power7;exponential
0.02836520336404295;wupalmer;one_to_many;min;min;single;power7;
0.02836520336404295;wupalmer;one_to_many;min;min;symmetric;power7;
0.02836520336404295;wupalmer;all_to_all;;min;single;power7;
0.02836520336404295;wupalmer;all_to_all;;min;single;power7;linear
0.02836520336404295;wupalmer;all_to_all;;min;single;power7;prime
0.02836520336404295;wupalmer;all_to_all;;min;single;power7;exponential
0.02836520336404295;wupalmer;all_to_all;;min;symmetric;power7;
0.02836520336404295;wupalmer;all_to_all;;min;symmetric;power7;linear
0.02836520336404295;wupalmer;all_to_all;;min;symmetric;power7;prime
0.02836520336404295;wupalmer;all_to_all;;min;symmetric;power7;exponential
0.027738705006876262;spath;one_to_many;min;avg;symmetric;power2;
0.02700716197689762;spath;one_to_many;min;min;single;power2;
0.02700716197689762;spath;one_to_many;min;min;symmetric;power2;
0.02700716197689762;spath;all_to_all;;min;single;power2;
0.02700716197689762;spath;all_to_all;;min;single;power2;linear
0.02700716197689762;spath;all_to_all;;min;single;power2;prime
0.02700716197689762;spath;all_to_all;;min;single;power2;exponential
0.02700716197689762;spath;all_to_all;;min;symmetric;power2;
0.02700716197689762;spath;all_to_all;;min;symmetric;power2;linear
0.02700716197689762;spath;all_to_all;;min;symmetric;power2;prime
0.02700716197689762;spath;all_to_all;;min;symmetric;power2;exponential
0.026981882619482367;spath;one_to_many;min;max;symmetric;power7;
0.02697888556685759;lch;one_to_many;max;max;symmetric;power2;prime
0.02697888556685759;lch;one_to_many;max;avg;symmetric;power2;prime
0.02697888556685759;lch;one_to_many;max;min;symmetric;power2;prime
0.026483760626955004;wupalmer;one_to_many;min;max;single;power7;
0.02615890214832404;spath;one_to_many;min;max;single;power1;exponential
0.02615890214832404;spath;one_to_many;min;avg;single;power1;exponential
0.02615890214832404;spath;one_to_many;min;min;single;power1;exponential
0.025824509022186984;lch;element_wise;;max;single;power2;exponential
0.025824509022186984;lch;element_wise;;avg;single;power2;exponential
0.025824509022186984;lch;element_wise;;min;single;power2;exponential
0.025824509022186984;lch;element_wise;;max;symmetric;power2;exponential
0.025824509022186984;lch;element_wise;;avg;symmetric;power2;exponential
0.025824509022186984;lch;element_wise;;min;symmetric;power2;exponential
0.02580530532034962;spath;one_to_many;min;max;single;power2;
0.025680972329931436;spath;one_to_many;min;max;single;power1;linear
0.025680972329931436;spath;one_to_many;min;avg;single;power1;linear
0.025680972329931436;spath;one_to_many;min;min;single;power1;linear
0.025396167333174055;spath;one_to_many;min;max;single;power1;prime
0.025396167333174055;spath;one_to_many;min;avg;single;power1;prime
0.025396167333174055;spath;one_to_many;min;min;single;power1;prime
0.02356808107046493;wupalmer;one_to_many;min;max;single;power2;exponential
0.02356808107046493;wupalmer;one_to_many;min;avg;single;power2;exponential
0.02356808107046493;wupalmer;one_to_many;min;min;single;power2;exponential
0.023073897603813218;wupalmer;one_to_many;min;max;symmetric;power7;
0.023042333520166245;wupalmer;one_to_many;min;max;single;power2;linear
0.023042333520166245;wupalmer;one_to_many;min;avg;single;power2;linear
0.023042333520166245;wupalmer;one_to_many;min;min;single;power2;linear
0.022948463734329006;spath;one_to_many;min;avg;single;power1;
0.022718077343627848;spath;one_to_many;min;max;symmetric;power1;exponential
0.022718077343627848;spath;one_to_many;min;avg;symmetric;power1;exponential
0.022718077343627848;spath;one_to_many;min;min;symmetric;power1;exponential
0.022410070896681143;wupalmer;one_to_many;min;min;single;power2;
0.022410070896681143;wupalmer;one_to_many;min;min;symmetric;power2;
0.022410070896681143;wupalmer;all_to_all;;min;single;power2;
0.022410070896681143;wupalmer;all_to_all;;min;single;power2;linear
0.022410070896681143;wupalmer;all_to_all;;min;single;power2;prime
0.022410070896681143;wupalmer;all_to_all;;min;single;power2;exponential
0.022410070896681143;wupalmer;all_to_all;;min;symmetric;power2;
0.022410070896681143;wupalmer;all_to_all;;min;symmetric;power2;linear
0.022410070896681143;wupalmer;all_to_all;;min;symmetric;power2;prime
